Fruit,spot,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,%DM,lycopene (DW),lycopene (FW),beta-carotene (DW),beta-carotene (FW)
8,B,64,100,0.12795577,0.190756108,0.367250724,0.409427897,0.474663166,0.404784694,White LED,25 mA,b'OK Read',13:42:30,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,C,64,100,0.114771881,0.128160139,0.227461602,0.26814684,0.410417129,0.45606593,White LED,25 mA,b'OK Read',13:44:46,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,D,64,100,0.117817039,0.144704867,0.290387519,0.333242595,0.415641433,0.415690992,White LED,25 mA,b'OK Read',13:47:13,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
9,A,64,100,0.159800126,0.160915893,0.250303625,0.285297614,0.398928358,0.463457177,White LED,25 mA,b'OK Read',09:56:14,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,B,64,100,0.144137615,0.157754482,0.198792407,0.246705529,0.362416706,0.45488622,White LED,25 mA,b'OK Read',09:59:04,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,C,64,100,0.142992728,0.13313059,0.179595525,0.223482187,0.353580974,0.476987717,White LED,25 mA,b'OK Read',10:02:04,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,D,64,100,0.108516318,0.132111913,0.144140576,0.204662873,0.307438862,0.449204367,White LED,25 mA,b'OK Read',10:04:06,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
10,A,64,100,0.197109254,0.158140873,0.252611788,0.291812858,0.451720652,0.482260282,White LED,25 mA,b'OK Read',10:49:03,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,B,64,100,0.1624794,0.159510814,0.232859937,0.278362387,0.406361586,0.475783925,White LED,25 mA,b'OK Read',10:51:04,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,C,64,100,0.185247294,0.173227831,0.257795702,0.300847946,0.419194411,0.470005768,White LED,25 mA,b'OK Read',10:53:11,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,D,64,100,0.127672498,0.14883227,0.220776756,0.270473713,0.403766971,0.458184591,White LED,25 mA,b'OK Read',10:55:17,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
11,A,64,100,0.149968275,0.180551772,0.296769664,0.347340056,0.430309214,0.410153574,White LED,25 mA,b'OK Read',11:34:40,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
11,B,64,100,0.186640035,0.189684741,0.295558823,0.33488843,0.437555436,0.45560848,White LED,25 mA,b'OK Read',11:36:53,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
11,C,64,100,0.134116918,0.186558451,0.179406332,0.257885891,0.331748786,0.431171654,White LED,25 mA,b'OK Read',11:39:18,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
11,D,64,100,0.190523208,0.21285087,0.280789089,0.34501317,0.457587746,0.516014418,White LED,25 mA,b'OK Read',11:41:16,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
12,A,64,100,0.103275802,0.098600946,0.189307491,0.215411901,0.340339077,0.405675513,White LED,25 mA,b'OK Read',09:49:57,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
12,B,64,100,0.087530674,0.098776564,0.183946989,0.222176862,0.350051366,0.437022045,White LED,25 mA,b'OK Read',09:51:56,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
12,C,64,100,0.107996986,0.109542937,0.213108095,0.233981498,0.357624844,0.413596412,White LED,25 mA,b'OK Read',09:53:53,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
12,D,64,100,0.127873153,0.097213436,0.187566896,0.204855836,0.314755201,0.377531018,White LED,25 mA,b'OK Read',09:55:50,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
13,A,64,100,0.11597578,0.113933787,0.238106922,0.265967514,0.422817552,0.453441699,White LED,25 mA,b'OK Read',10:40:28,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
13,B,64,100,0.111526071,0.105854621,0.214331545,0.249248075,0.383722958,0.438586982,White LED,25 mA,b'OK Read',10:42:39,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
13,C,64,100,0.116282652,0.11159786,0.238964595,0.270087795,0.431816894,0.442198327,White LED,25 mA,b'OK Read',10:44:37,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
13,D,64,100,0.117521969,0.116445354,0.230614839,0.256240052,0.389952381,0.403171625,White LED,25 mA,b'OK Read',10:46:36,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
14,A,64,100,0.205265096,0.168784297,0.355268442,0.394127277,0.54515028,0.534600854,White LED,25 mA,b'OK Read',11:27:17,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
14,B,64,100,0.115515461,0.146566597,0.265792311,0.312902295,0.463209444,0.448409852,White LED,25 mA,b'OK Read',11:29:19,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
14,C,64,100,0.147525062,0.168520839,0.345127639,0.364195705,0.506266063,0.529135659,White LED,25 mA,b'OK Read',11:31:17,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
14,D,64,100,0.146923113,0.179884365,0.317681904,0.370438549,0.48644413,0.490783066,White LED,25 mA,b'OK Read',11:33:14,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
15,A,64,100,0.222166913,0.281207618,0.52294476,0.548506936,0.507165997,0.375388276,White LED,25 mA,b'OK Read',12:10:48,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
15,B,64,100,0.281453127,0.311838207,0.570558564,0.602842307,0.583099475,0.439477759,White LED,25 mA,b'OK Read',12:12:54,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
15,C,64,100,0.169112657,0.191124942,0.339426599,0.394252126,0.506125813,0.473978226,White LED,25 mA,b'OK Read',12:15:10,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
15,D,64,100,0.241283753,0.267291571,0.46741844,0.487440642,0.485902587,0.390539911,White LED,25 mA,b'OK Read',12:18:44,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
16,A,64,100,0.123096891,0.101212034,0.190320724,0.211590525,0.337970416,0.383798716,White LED,25 mA,b'OK Read',09:44:59,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
16,B,64,100,0.106084908,0.12838847,0.144632484,0.202358697,0.2959267,0.424165624,White LED,25 mA,b'OK Read',09:46:38,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
16,C,64,100,0.125394531,0.144037454,0.164560918,0.222926004,0.326325793,0.460303252,White LED,25 mA,b'OK Read',09:48:37,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
16,D,64,100,0.137315512,0.154101282,0.199347385,0.24767034,0.355474355,0.46049586,White LED,25 mA,b'OK Read',09:50:47,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
17,A,64,100,0.251709694,0.26099215,0.353515242,0.408758215,0.460661575,0.419206032,White LED,25 mA,b'OK Read',10:36:38,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
17,B,64,100,0.215439233,0.205825508,0.323458629,0.368361385,0.441096736,0.420482057,White LED,25 mA,b'OK Read',10:38:33,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
17,C,64,100,0.161133858,0.18248375,0.277093493,0.317102022,0.390443253,0.378662555,White LED,25 mA,b'OK Read',10:40:32,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
17,D,64,100,0.174565626,0.179304764,0.307982561,0.337805543,0.418855477,0.373077007,White LED,25 mA,b'OK Read',10:42:31,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
18,A,64,100,0.192694942,0.208319512,0.274293422,0.336454819,0.438186558,0.463120113,White LED,25 mA,b'OK Read',11:36:49,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
18,B,64,100,0.129265902,0.172648242,0.252901884,0.302732152,0.398717971,0.409359091,White LED,25 mA,b'OK Read',11:38:54,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
18,C,64,100,0.156271045,0.16284786,0.265262561,0.328668302,0.437298317,0.429847498,White LED,25 mA,b'OK Read',11:40:47,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
18,D,64,100,0.124733568,0.152011233,0.26642295,0.306114628,0.400517848,0.384488864,White LED,25 mA,b'OK Read',11:42:43,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
19,A,64,100,0.207814521,0.20763453,0.352026915,0.412174748,0.474546272,0.413259337,White LED,25 mA,b'OK Read',12:22:18,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
19,B,64,100,0.126810884,0.161021257,0.237463668,0.283004794,0.386551331,0.442535381,White LED,25 mA,b'OK Read',12:24:27,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
19,C,64,100,0.171390624,0.23194228,0.307642014,0.377385127,0.440804549,0.409816531,White LED,25 mA,b'OK Read',12:26:24,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
19,D,64,100,0.172854196,0.199274361,0.293011002,0.33897465,0.443527736,0.451997147,White LED,25 mA,b'OK Read',12:28:23,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
20,A,64,100,0.231219775,0.259551961,0.377353689,0.425818178,0.506663447,0.493455481,White LED,25 mA,b'OK Read',09:46:43,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
20,B,64,100,0.251190369,0.269001067,0.347839416,0.414399468,0.500375583,0.517747872,White LED,25 mA,b'OK Read',09:48:40,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
20,C,64,100,0.190723851,0.241795358,0.371854451,0.415341573,0.471788041,0.426934333,White LED,25 mA,b'OK Read',09:50:36,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
20,D,64,100,0.29667893,0.255371867,0.392930655,0.451629479,0.572008077,0.535828706,White LED,25 mA,b'OK Read',09:52:33,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
21,A,64,100,0.123376229,0.148744452,0.201239321,0.272448725,0.384880025,0.447711673,White LED,25 mA,b'OK Read',10:41:06,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
21,B,64,100,0.156566119,0.166342983,0.25059373,0.309179296,0.43529976,0.464107225,White LED,25 mA,b'OK Read',10:43:00,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
21,C,64,100,0.165784222,0.22375774,0.351522408,0.404410919,0.473763222,0.45488622,White LED,25 mA,b'OK Read',10:45:06,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
21,D,64,100,0.145070048,0.139119711,0.24307642,0.295524511,0.422618857,0.466057338,White LED,25 mA,b'OK Read',10:46:59,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
22,A,64,100,0.157415935,0.16042411,0.260860641,0.303572101,0.413280566,0.445231877,White LED,25 mA,b'OK Read',11:34:14,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
22,B,64,100,0.121204483,0.182589131,0.261945368,0.31807818,0.39668437,0.428764091,White LED,25 mA,b'OK Read',11:36:27,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
22,C,64,100,0.138330562,0.161688675,0.234335655,0.271994698,0.391880806,0.456812293,White LED,25 mA,b'OK Read',11:38:29,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
22,D,64,100,0.111809339,0.10125301,0.181954149,0.21676262,0.343284319,0.441235295,White LED,25 mA,b'OK Read',11:40:26,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
23,A,64,100,0.161074849,0.182799882,0.280133208,0.347601115,0.449020861,0.48406597,White LED,25 mA,b'OK Read',12:30:27,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
23,B,64,100,0.163352816,0.191353267,0.267356308,0.335399211,0.448985773,0.517796024,White LED,25 mA,b'OK Read',12:32:33,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
23,C,64,100,0.159599479,0.196710108,0.269374376,0.331210839,0.368751315,0.418893048,White LED,25 mA,b'OK Read',12:34:47,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
23,D,64,100,0.156554313,0.169750277,0.181500079,0.260348968,0.355848348,0.481393565,White LED,25 mA,b'OK Read',12:37:06,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
24,A,64,100,0.152824588,0.157613974,0.234196914,0.268895978,0.379059663,0.460351393,White LED,25 mA,b'OK Read',09:59:15,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
24,B,64,100,0.167047143,0.161477914,0.213864866,0.269168392,0.39129644,0.439309232,White LED,25 mA,b'OK Read',10:02:31,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
24,C,64,100,0.145707403,0.177653808,0.247150392,0.308611771,0.409914579,0.411333285,White LED,25 mA,b'OK Read',10:04:49,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
24,D,64,100,0.172193225,0.191792348,0.319018866,0.348872383,0.41889056,0.392217186,White LED,25 mA,b'OK Read',10:06:56,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
25,A,64,100,0.12829806,0.143036352,0.205262847,0.267034483,0.368155252,0.443739194,White LED,25 mA,b'OK Read',10:53:29,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
25,B,64,100,0.154736662,0.186523336,0.274722254,0.334082544,0.442288863,0.480286077,White LED,25 mA,b'OK Read',10:55:27,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
25,C,64,100,0.124048998,0.144476547,0.160777042,0.226342541,0.325133677,0.435962709,White LED,25 mA,b'OK Read',10:57:23,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
25,D,64,100,0.16081518,0.206369976,0.234323036,0.320166686,0.398437491,0.469716876,White LED,25 mA,b'OK Read',10:59:29,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
26,A,64,100,0.153320309,0.188244541,0.316420612,0.370018575,0.454934706,0.42450271,White LED,25 mA,b'OK Read',11:59:40,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
26,B,64,100,0.160649939,0.229869811,0.355873857,0.404978458,0.446087292,0.430329008,White LED,25 mA,b'OK Read',12:01:40,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
26,C,64,100,0.20494641,0.20944357,0.353464795,0.399359911,0.448810464,0.401799306,White LED,25 mA,b'OK Read',12:03:37,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
26,D,64,100,0.139581677,0.150061714,0.266296827,0.302039764,0.411328756,0.3888225,White LED,25 mA,b'OK Read',12:05:40,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
27,A,64,100,0.129442942,0.158615076,0.238397022,0.287919602,0.40987952,0.456788201,White LED,25 mA,b'OK Read',12:49:03,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
27,B,64,100,0.12853412,0.156489917,0.262601236,0.297601675,0.415898557,0.453802824,White LED,25 mA,b'OK Read',12:51:21,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
27,C,64,100,0.13135502,0.151782919,0.213675673,0.252868912,0.384248898,0.466394413,White LED,25 mA,b'OK Read',12:53:21,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
27,D,64,100,0.147265394,0.175932591,0.212578346,0.266330749,0.381595834,0.498872524,White LED,25 mA,b'OK Read',12:55:15,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
28,A,64,100,0.21113115,0.241233326,0.439737242,0.451913224,0.433219383,0.313345209,White LED,25 mA,b'OK Read',09:06:30,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
28,B,64,100,0.21882668,0.293695213,0.484941994,0.489392957,0.460252508,0.319556724,White LED,25 mA,b'OK Read',09:08:42,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
28,C,64,100,0.295073728,0.356273613,0.544651589,0.559392169,0.530961697,0.405097678,White LED,25 mA,b'OK Read',09:10:37,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
28,D,64,100,0.177717005,0.208319518,0.365484915,0.380540587,0.399185482,0.327573938,White LED,25 mA,b'OK Read',09:12:44,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
29,A,64,100,0.244462685,0.30700827,0.438879563,0.48030111,0.43588414,0.350927358,White LED,25 mA,b'OK Read',10:05:39,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
29,B,64,100,0.242633224,0.26248504,0.505374945,0.516044182,0.494859092,0.335181854,White LED,25 mA,b'OK Read',10:07:34,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
29,C,64,100,0.14547135,0.199678321,0.34700697,0.390801532,0.408675706,0.360966928,White LED,25 mA,b'OK Read',10:09:35,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
29,D,64,100,0.218236528,0.263170022,0.413161795,0.459302488,0.472384104,0.388822511,White LED,25 mA,b'OK Read',10:11:41,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
30,A,64,100,0.195704703,0.211955138,0.347246614,0.393026261,0.468994722,0.420289449,White LED,25 mA,b'OK Read',10:57:12,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
30,B,64,100,0.212476691,0.221966275,0.344471776,0.392174976,0.472021784,0.440248182,White LED,25 mA,b'OK Read',10:59:13,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
30,C,64,100,0.220065985,0.237509878,0.432131638,0.452083481,0.5009249,0.404519874,White LED,25 mA,b'OK Read',11:01:16,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
30,D,64,100,0.192730355,0.202769478,0.364538947,0.39315112,0.472699668,0.429534525,White LED,25 mA,b'OK Read',11:03:12,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
31,A,64,100,0.166067499,0.167677797,0.33310751,0.346829281,0.449032534,0.390459661,White LED,25 mA,b'OK Read',11:41:08,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
31,B,64,100,0.189992069,0.191160074,0.378627591,0.388383868,0.458382514,0.37502714,White LED,25 mA,b'OK Read',11:43:01,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
31,C,64,100,0.149012234,0.205210792,0.308474459,0.363503326,0.406326527,0.407818234,White LED,25 mA,b'OK Read',11:44:56,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
31,D,64,100,0.233871494,0.207739913,0.358291357,0.414161108,0.50500771,0.474291217,White LED,25 mA,b'OK Read',11:47:42,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
32,A,64,100,0.153096054,0.158070625,0.247844106,0.294344049,0.416482932,0.454838057,White LED,25 mA,b'OK Read',12:27:35,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
32,B,64,100,0.100714563,0.084321892,0.164510466,0.190667564,0.332859097,0.419374559,White LED,25 mA,b'OK Read',12:29:31,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
32,C,64,100,0.107052746,0.10673279,0.199183411,0.230984939,0.342045451,0.359450153,White LED,25 mA,b'OK Read',12:31:24,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
32,D,64,100,0.15532681,0.155927874,0.247427869,0.274117261,0.425423845,0.472076276,White LED,25 mA,b'OK Read',12:33:17,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
33,A,64,100,0.219298794,0.254441002,0.435322708,0.451198139,0.444965293,0.340671119,White LED,25 mA,b'OK Read',09:50:56,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
33,B,64,100,0.150369569,0.179638476,0.371349925,0.383684706,0.444766594,0.39185603,White LED,25 mA,b'OK Read',09:58:21,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
33,C,64,100,0.233214473,0.199818823,0.409844584,0.414705944,0.513699301,0.439525932,White LED,25 mA,b'OK Read',10:00:29,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
33,D,64,100,0.182674245,0.20171568,0.455099792,0.432708002,0.438992988,0.261173154,White LED,25 mA,b'OK Read',10:02:39,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
34,A,64,100,0.144090403,0.125595893,0.28094044,0.30032582,0.452819271,0.418941211,White LED,25 mA,b'OK Read',10:48:57,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
34,B,64,100,0.183948964,0.173824996,0.328289381,0.37009803,0.478917389,0.461531115,White LED,25 mA,b'OK Read',10:50:50,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
34,C,64,100,0.117156072,0.127211722,0.226099406,0.249259426,0.382449026,0.401823388,White LED,25 mA,b'OK Read',10:52:45,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
34,D,64,100,0.142921905,0.101797478,0.224232689,0.235684087,0.34539975,0.344306545,White LED,25 mA,b'OK Read',10:54:47,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
35,A,64,100,0.159752915,0.190703424,0.354776539,0.386193186,0.460042136,0.398982456,White LED,25 mA,b'OK Read',11:39:29,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
35,B,64,100,0.109425144,0.125876903,0.270862703,0.299361023,0.415173946,0.3876428,White LED,25 mA,b'OK Read',11:41:23,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
35,C,64,100,0.128817384,0.113582517,0.298321057,0.316193974,0.427621091,0.373341838,White LED,25 mA,b'OK Read',11:43:19,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
